# phi psi FES dF/dphi dF/dpsi
-2.576105975999960940e+00 -1.570796326999984505e+00 7.595754730264857812e+00 4.990618198499792435e-02 -1.948454711860997834e+00
-2.513274122999976878e+00 -1.570796326999984505e+00 7.624599349598653930e+00 8.731029540639958508e-01 -1.820558814973996187e+00
-2.450442270000012801e+00 -1.570796326999984505e+00 7.702325143944761976e+00 1.607943193517002989e+00 -1.606186984791004635e+00
-2.387610416999951468e+00 -1.570796326999984505e+00 7.826679967090733214e+00 2.298700263485986550e+00 -1.399869332718996606e+00
-2.324778564000050451e+00 -1.570796326999984505e+00 7.990026386468805697e+00 2.890794263718999613e+00 -1.221227385936003440e+00
-2.261946711000003774e+00 -1.570796326999984505e+00 8.188174547826761795e+00 3.368070811993017166e+00 -1.129411341029997962e+00
-2.199114858000019712e+00 -1.570796326999984505e+00 8.409108365360694393e+00 3.649595811403985923e+00 -1.146534533230005870e+00
-2.136283003999996488e+00 -1.570796326999984505e+00 8.640525797805857167e+00 3.700209305070020438e+00 -1.208605304676998671e+00
-2.073451150999975567e+00 -1.570796326999984505e+00 8.869936293328123611e+00 3.596315233774012299e+00 -1.370731244145998007e+00
-2.010619297999981292e+00 -1.570796326999984505e+00 9.086710877564442512e+00 3.257104221997004334e+00 -1.596370944350995247e+00
-1.947787444999960371e+00 -1.570796326999984505e+00 9.277852197983889937e+00 2.817202044103985781e+00 -1.773991826632997260e+00
-1.884955592000037816e+00 -1.570796326999984505e+00 9.439121750796779509e+00 2.306627198546009616e+00 -1.996218561991995211e+00
-1.822123739000014231e+00 -1.570796326999984505e+00 9.566420075379056698e+00 1.755531021317009444e+00 -2.192435106381002807e+00
-1.759291886000024174e+00 -1.570796326999984505e+00 9.665150158477658238e+00 1.409599646096993064e+00 -2.394698614297008810e+00
-1.696460032999994372e+00 -1.570796326999984505e+00 9.743896851574731954e+00 1.151274184555991953e+00 -2.645452171699993027e+00
-1.633628179999974339e+00 -1.570796326999984505e+00 9.813623238615832634e+00 1.134982724493998951e+00 -2.873646372392999027e+00
-1.570796326999984505e+00 -1.570796326999984505e+00 9.892647130997829663e+00 1.418897177922999964e+00 -3.089995983909995303e+00
-1.507964473999968025e+00 -1.570796326999984505e+00 9.996952975396077079e+00 1.915270188557999242e+00 -3.317883975732008661e+00
-1.445132621000018824e+00 -1.570796326999984505e+00 1.013652489845398463e+01 2.536373947209011437e+00 -3.639287414060008441e+00
-1.382300768000029434e+00 -1.570796326999984505e+00 1.031923602223174186e+01 3.255738152372011918e+00 -4.032880383166980387e+00
-1.319468915000011622e+00 -1.570796326999984505e+00 1.054467620145288009e+01 3.897870534947013965e+00 -4.496833853488968025e+00
-1.256637060999993283e+00 -1.570796326999984505e+00 1.080772850582644651e+01 4.452199372728948390e+00 -5.057331363958007309e+00
-1.193805207999977691e+00 -1.570796326999984505e+00 1.109882295963026877e+01 4.800423389749020053e+00 -5.642519705478969527e+00
-1.130973355000006064e+00 -1.570796326999984505e+00 1.140935630901184794e+01 5.066471083285987831e+00 -6.236692267990986416e+00
-1.068141501999998244e+00 -1.570796326999984505e+00 1.173303357421674775e+01 5.182709116243016112e+00 -6.898130303785992901e+00
-1.005309648999990646e+00 -1.570796326999984505e+00 1.205756720608024324e+01 5.123308458326985004e+00 -7.494496727203962649e+00
-9.424777960000189081e-01 -1.570796326999984505e+00 1.237171660827799968e+01 4.827212655125006968e+00 -8.032514993193023756e+00
-8.796459430000120872e-01 -1.570796326999984505e+00 1.266202067490585392e+01 4.398823734483024772e+00 -8.412751807002933901e+00
-8.168140899999871696e-01 -1.570796326999984505e+00 1.292036704245288803e+01 3.808098074747994666e+00 -8.722397247425089262e+00
-7.539822369999840124e-01 -1.570796326999984505e+00 1.313691138609777198e+01 3.066396679164987482e+00 -8.952958778579022336e+00
-6.911503840000147170e-01 -1.570796326999984505e+00 1.330120774407996009e+01 2.165371752689009277e+00 -9.098595749265996346e+00
-6.283185309999932411e-01 -1.570796326999984505e+00 1.340428093032647894e+01 1.118813633234003957e+00 -9.108350275321967615e+00
-5.654866780000047388e-01 -1.570796326999984505e+00 1.344184504187384022e+01 3.215422074300040844e-02 -9.113135883042055241e+00
-5.026548249999909235e-01 -1.570796326999984505e+00 1.340481521185711955e+01 -1.229271320292991909e+00 -9.041037857581962101e+00
-4.398229720000016441e-01 -1.570796326999984505e+00 1.328833443808476034e+01 -2.501385166686012962e+00 -8.955814855477926884e+00
-3.769911179999962392e-01 -1.570796326999984505e+00 1.308684762768096732e+01 -3.903842454677000529e+00 -8.842655598884014978e+00
-3.141592650000006315e-01 -1.570796326999984505e+00 1.279683939099705725e+01 -5.303524972802978965e+00 -8.653838320670043771e+00
-2.513274119999963641e-01 -1.570796326999984505e+00 1.242466932013891068e+01 -6.500042538368040468e+00 -8.347632910797020855e+00
-1.884955589999981196e-01 -1.570796326999984505e+00 1.198943335241115449e+01 -7.273303483397008051e+00 -7.973800422383026998e+00
-1.256637059999981820e-01 -1.570796326999984505e+00 1.151517099125815236e+01 -7.714156692632051282e+00 -7.434851474900999513e+00
-6.283185299999909101e-02 -1.570796326999984505e+00 1.102795406591064875e+01 -7.762720974489987213e+00 -6.871888951616017316e+00
0.000000000000000000e+00 -1.570796326999984505e+00 1.054798712018307327e+01 -7.515341715541941525e+00 -6.244989081172003687e+00
6.283185299999909101e-02 -1.570796326999984505e+00 1.008635228005071127e+01 -7.191886362982991443e+00 -5.562400940641017755e+00
1.256637059999981820e-01 -1.570796326999984505e+00 9.640272076826938985e+00 -7.020432607055996144e+00 -4.946367692999031007e+00
1.884955589999981196e-01 -1.570796326999984505e+00 9.202790451340604250e+00 -6.932748981770036067e+00 -4.316553019849021844e+00
2.513274119999963641e-01 -1.570796326999984505e+00 8.763412262821347554e+00 -7.077384960662030267e+00 -3.789765527459999284e+00
3.141592650000006315e-01 -1.570796326999984505e+00 8.309803771512939363e+00 -7.351973593751040426e+00 -3.422900898622035726e+00
3.769911179999962392e-01 -1.570796326999984505e+00 7.835961837788261164e+00 -7.740913150333020631e+00 -3.167465902091981977e+00
4.398229720000016441e-01 -1.570796326999984505e+00 7.334767986591977262e+00 -8.241000684213995342e+00 -3.061017688716000773e+00
5.026548249999909235e-01 -1.570796326999984505e+00 6.801000401550723495e+00 -8.749209137197945907e+00 -3.071281804811005767e+00
5.654866780000047388e-01 -1.570796326999984505e+00 6.237729921762280583e+00 -9.107194886864974137e+00 -3.148147032565010051e+00
6.283185309999932411e-01 -1.570796326999984505e+00 5.659294384313049875e+00 -9.237144450498041337e+00 -3.297803294747017944e+00
6.911503840000147170e-01 -1.570796326999984505e+00 5.086120434064092422e+00 -8.940975914725028062e+00 -3.403884812609975885e+00
7.539822369999840124e-01 -1.570796326999984505e+00 4.548038198429267709e+00 -8.111580393284986812e+00 -3.434489546203010502e+00
8.168140899999871696e-01 -1.570796326999984505e+00 4.075030674146745469e+00 -6.839630476270031068e+00 -3.490815328871032630e+00
8.796459430000120872e-01 -1.570796326999984505e+00 3.696734908210416393e+00 -5.085739788847011944e+00 -3.450391016061983063e+00
9.424777960000189081e-01 -1.570796326999984505e+00 3.443220596094192842e+00 -2.936641035026031243e+00 -3.484420002636993363e+00
1.005309648999990646e+00 -1.570796326999984505e+00 3.331042449099896885e+00 -5.554411265269993958e-01 -3.555741569376016376e+00
1.068141501999998244e+00 -1.570796326999984505e+00 3.375796873046944313e+00 1.995021583221010975e+00 -3.703271590608975483e+00
1.130973355000006064e+00 -1.570796326999984505e+00 3.585973846372908724e+00 4.658649991734002960e+00 -3.881434461022983839e+00
1.193805207999977691e+00 -1.570796326999984505e+00 3.958122605268805216e+00 7.173736185082969286e+00 -4.053760007347032790e+00
1.256637060999993283e+00 -1.570796326999984505e+00 4.479670751292310626e+00 9.387498204101985877e+00 -4.246543485857003475e+00
1.319468915000011622e+00 -1.570796326999984505e+00 5.131764845242670958e+00 1.130455456141304715e+01 -4.307994129908981229e+00
1.382300768000029434e+00 -1.570796326999984505e+00 5.891947139410852685e+00 1.284471083969306093e+01 -4.271663287506014761e+00
1.445132621000018824e+00 -1.570796326999984505e+00 6.738539951689155316e+00 1.401962817455102339e+01 -4.111535337289996761e+00
1.507964473999968025e+00 -1.570796326999984505e+00 7.648578047033126381e+00 1.490169057257492291e+01 -3.795313379057008163e+00
1.570796326999984505e+00 -1.570796326999984505e+00 8.606689623252989918e+00 1.555570781510100353e+01 -3.432751328309030736e+00
1.633628179999974339e+00 -1.570796326999984505e+00 9.598868975694934136e+00 1.595366295490707742e+01 -2.932551763959999391e+00
1.696460032999994372e+00 -1.570796326999984505e+00 1.060513947838416016e+01 1.601962446745587698e+01 -2.472642926424999388e+00
1.759291886000024174e+00 -1.570796326999984505e+00 1.159934582209351817e+01 1.561173732470904163e+01 -2.056226322202979073e+00
1.822123739000014231e+00 -1.570796326999984505e+00 1.255758298052772659e+01 1.480918417867602876e+01 -1.711689876669013843e+00
1.884955592000037816e+00 -1.570796326999984505e+00 1.345278733512625990e+01 1.359499448551287948e+01 -1.514973763325979661e+00
1.947787444999960371e+00 -1.570796326999984505e+00 1.426148885693996249e+01 1.211530828900903067e+01 -1.381617816759002748e+00
2.010619297999981292e+00 -1.570796326999984505e+00 1.497270869177688724e+01 1.049144693803397921e+01 -1.279216114126998427e+00
2.073451150999975567e+00 -1.570796326999984505e+00 1.557528196882611837e+01 8.684386205191026775e+00 -1.172955295344996651e+00
2.136283003999996488e+00 -1.570796326999984505e+00 1.605984632104699017e+01 6.705921532817984421e+00 -1.001804802066996292e+00
2.199114858000019712e+00 -1.570796326999984505e+00 1.641567913441363658e+01 4.541886066528006083e+00 -7.934480991750064716e-01
2.261946711000003774e+00 -1.570796326999984505e+00 1.662889778114456618e+01 2.209656837593995782e+00 -5.657256287600004319e-01
2.324778564000050451e+00 -1.570796326999984505e+00 1.669312845228755293e+01 -2.033148711779993179e-01 -3.034759762400013883e-01
2.387610416999951468e+00 -1.570796326999984505e+00 1.660784595667582408e+01 -2.471539641739007642e+00 -7.109789354899971603e-02
2.450442270000012801e+00 -1.570796326999984505e+00 1.639017129517763038e+01 -4.399157713790992297e+00 1.048723503610005103e-01
2.513274122999976878e+00 -1.570796326999984505e+00 1.606363846597781730e+01 -5.929316322953964047e+00 1.666662548519991238e-01
2.576105975999960940e+00 -1.570796326999984505e+00 1.565396758745671235e+01 -7.054940166621008757e+00 5.537316532800026087e-02
2.638937829000033375e+00 -1.570796326999984505e+00 1.518334350735074167e+01 -7.875662845950006208e+00 -1.517003978949993670e-01
2.701769681999986794e+00 -1.570796326999984505e+00 1.466335187850981470e+01 -8.652046237532049489e+00 -3.986770854799986941e-01
2.764601535000068555e+00 -1.570796326999984505e+00 1.409607193653335599e+01 -9.405242508109957100e+00 -6.490693053910012722e-01
2.827433387999951364e+00 -1.570796326999984505e+00 1.347891555580309131e+01 -1.019239683418002862e+01 -8.133085142000026080e-01
2.890265241000027796e+00 -1.570796326999984505e+00 1.281528114405718810e+01 -1.089297697858097713e+01 -9.878426602659988731e-01
2.953097093999986988e+00 -1.570796326999984505e+00 1.211526687665894286e+01 -1.131225023141696084e+01 -9.798475166200025788e-01
3.015928946999945293e+00 -1.570796326999984505e+00 1.140359942174033847e+01 -1.126280896287697253e+01 -9.139420196979936017e-01
3.078760801000035130e+00 -1.570796326999984505e+00 1.070972259918970337e+01 -1.076163882561700369e+01 -8.049460676419981642e-01
-3.141592653999969009e+00 -1.507964473999968025e+00 1.001349567957579723e+01 -9.694944530249987480e+00 -8.896642090179998075e-01
-3.078760801000035130e+00 -1.507964473999968025e+00 9.438537272811764467e+00 -8.551076927368054470e+00 -8.114021403449981351e-01
-3.015928946999945293e+00 -1.507964473999968025e+00 8.941496223313691871e+00 -7.268130394299030961e+00 -8.441662186029937898e-01
-2.953097093999986988e+00 -1.507964473999968025e+00 8.525143924402016182e+00 -6.018599030863004629e+00 -9.792092854619991460e-01
-2.890265241000027796e+00 -1.507964473999968025e+00 8.185031160708390985e+00 -4.800501204849978443e+00 -1.221110792189998628e+00
-2.827433387999951364e+00 -1.507964473999968025e+00 7.915574971969846274e+00 -3.766762811127003729e+00 -1.557477852928004669e+00
-2.764601535000068555e+00 -1.507964473999968025e+00 7.710182768590655655e+00 -2.766331651718012097e+00 -1.895352011775995216e+00
-2.701769681999986794e+00 -1.507964473999968025e+00 7.567274760926864019e+00 -1.787680221385010704e+00 -2.092976130455003858e+00
-2.638937829000033375e+00 -1.507964473999968025e+00 7.485544347926804676e+00 -8.383559957510016147e-01 -2.185657559878010581e+00
-2.576105975999960940e+00 -1.507964473999968025e+00 7.461847368273858194e+00 1.026094638460016417e-01 -2.264413534577995879e+00
-2.513274122999976878e+00 -1.507964473999968025e+00 7.496947207345343145e+00 9.853820797489957206e-01 -2.200876936031995523e+00
-2.450442270000012801e+00 -1.507964473999968025e+00 7.583885624465175113e+00 1.790449755801999165e+00 -2.077887450957020654e+00
-2.387610416999951468e+00 -1.507964473999968025e+00 7.718800430787190692e+00 2.457382248043994188e+00 -1.983930382312018681e+00
-2.324778564000050451e+00 -1.507964473999968025e+00 7.891242183534892263e+00 3.014025334188983329e+00 -1.919063690676005240e+00
-2.261946711000003774e+00 -1.507964473999968025e+00 8.093501154166510503e+00 3.388519281722001786e+00 -1.881541890569001785e+00
-2.199114858000019712e+00 -1.507964473999968025e+00 8.313820641460829108e+00 3.590194706056002438e+00 -1.902029953207006852e+00
-2.136283003999996488e+00 -1.507964473999968025e+00 8.539981456576541063e+00 3.558486941138979009e+00 -1.999574463771006005e+00
-2.073451150999975567e+00 -1.507964473999968025e+00 8.760246902232843524e+00 3.404569685680989721e+00 -2.097301192898995303e+00
-2.010619297999981292e+00 -1.507964473999968025e+00 8.964950316840578637e+00 3.091191816297009343e+00 -2.274973863092010440e+00
-1.947787444999960371e+00 -1.507964473999968025e+00 9.144933202964544705e+00 2.629455070901011382e+00 -2.453986451443003425e+00
-1.884955592000037816e+00 -1.507964473999968025e+00 9.292751135451780442e+00 2.063110116166997798e+00 -2.651797357718013171e+00
-1.822123739000014231e+00 -1.507964473999968025e+00 9.408700686803861402e+00 1.586581938044001383e+00 -2.801807454524031460e+00
-1.759291886000024174e+00 -1.507964473999968025e+00 9.496158256580628176e+00 1.184726956552008659e+00 -2.968843950336012671e+00
-1.696460032999994372e+00 -1.507964473999968025e+00 9.561649559821212563e+00 9.718783504450004829e-01 -3.107877467982000486e+00
-1.633628179999974339e+00 -1.507964473999968025e+00 9.621617573940696388e+00 9.563375322010015944e-01 -3.284399066103012466e+00
-1.570796326999984505e+00 -1.507964473999968025e+00 9.688043417268836777e+00 1.204549779341000271e+00 -3.432681486858033981e+00
-1.507964473999968025e+00 -1.507964473999968025e+00 9.776677665964761843e+00 1.633702828727987111e+00 -3.674294480784961792e+00
-1.445132621000018824e+00 -1.507964473999968025e+00 9.897521476382820538e+00 2.242136646349995655e+00 -3.945177223853026938e+00
-1.382300768000029434e+00 -1.507964473999968025e+00 1.005630915548581328e+01 2.818711426300009038e+00 -4.332638374638007939e+00
-1.319468915000011622e+00 -1.507964473999968025e+00 1.025090352483217515e+01 3.384891722069975017e+00 -4.829171357572060508e+00
-1.256637060999993283e+00 -1.507964473999968025e+00 1.048069877140828510e+01 3.893145654721985593e+00 -5.365034050333973958e+00
-1.193805207999977691e+00 -1.507964473999968025e+00 1.073496777673879876e+01 4.196089637745998857e+00 -5.931768588236049133e+00
-1.130973355000006064e+00 -1.507964473999968025e+00 1.100600528855156313e+01 4.407355467024983930e+00 -6.593092012345953989e+00
-1.068141501999998244e+00 -1.507964473999968025e+00 1.128811936452365927e+01 4.559813265134036619e+00 -7.259619106963001833e+00
-1.005309648999990646e+00 -1.507964473999968025e+00 1.157501081238236651e+01 4.527009023440012214e+00 -7.862443103782066345e+00
-9.424777960000189081e-01 -1.507964473999968025e+00 1.185594703309561737e+01 4.390088020309018901e+00 -8.371974471950021979e+00
-8.796459430000120872e-01 -1.507964473999968025e+00 1.212192189755686655e+01 4.049654997628007180e+00 -8.738502691971964609e+00
-8.168140899999871696e-01 -1.507964473999968025e+00 1.236314326077674508e+01 3.600942186863005823e+00 -8.964618813984964518e+00
-7.539822369999840124e-01 -1.507964473999968025e+00 1.256917773926479498e+01 2.932455260128006280e+00 -9.089137517813966838e+00
